AI_RAND_10
163,7,24.5335
164,9,78.0105
165,9,31.503
166,9,50.35
167,9,57.5231
168,9,86.6941
169,8,45.2193
170,7,71.2733
171,8,14.7641
172,9,31.5229
173,9,54.3099
174,8,50.4249
175,8,35.8575
176,10,52.0966
177,9,44.4713
178,9,40.9366
179,8,83.3559
180,9,53.9719
181,9,105.784
182,9,73.491
183,8,60.0375
184,9,48.9152
185,9,28.4389
186,9,54.2524
187,9,27.1565
188,8,65.892
189,8,32.5359
190,7,64.9678
191,11,32.6912
192,8,71.956
193,9,59.2934
194,9,29.2814
195,8,123.023
196,8,31.0286
197,10,13.7424
198,7,26.9032
199,8,58.1699
200,10,27.9137
201,8,60.6815
202,9,30.2647
203,11,45.7314
204,7,45.9866
205,7,26.0823
206,7,39.8643
207,9,21.8007
208,8,65.1772
209,6,26.3195
210,9,41.5159
211,11,21.6717
212,10,36.8384
213,12,35.9642
214,11,84.6618
215,12,35.1175
216,7,29.7562
217,9,53.9751
218,10,43.8131
219,8,39.6848
220,8,36.2803
221,9,41.0218
222,9,97.5477
223,7,40.1109
224,9,34.9953
225,6,58.9907
226,7,39.8071
227,7,82.8332
228,9,54.5254
229,8,60.0183
230,7,42.2911
231,9,34.2118
232,9,34.121
233,9,42.1515
234,8,69.8778
235,8,66.5512
236,7,27.3965
237,9,110.151
238,7,32.7436
239,9,61.4734
240,9,29.7668
241,10,32.6048
242,9,63.7281
243,9,32.7897
244,8,19.7915
245,8,42.8826
246,8,25.2088
247,7,27.331
248,7,37.5455
249,9,55.7297
250,8,39.7838
251,9,86.2599
252,7,46.0364
253,9,43.8572
254,10,47.0529
255,8,101.075
256,9,60.7493
257,9,24.4356
258,8,34.9364
259,9,83.0527
260,9,32.8795
261,11,54.2463
262,8,37.4655
263,8,13.7675
264,9,91.2487
265,8,58.4481
266,9,85.1382
267,8,44.1701
268,11,85.3302
269,10,78.6756
270,9,63.0495
271,9,46.9834
272,8,44.4662
273,7,69.5727
274,9,83.0001
275,8,37.917
276,9,16.4399
277,12,53.1205
278,9,22.824
279,9,57.076
280,11,27.7152
281,8,43.0115
282,8,20.7868
283,9,36.8109
284,9,95.0285
285,9,84.8236
286,12,25.5934
287,9,61.0377
288,9,38.5485
289,10,42.9351
290,11,35.1967
291,9,32.3961
292,8,36.1118
293,8,20.7707
294,11,36.3791
295,10,205.341
296,7,83.4407
297,13,98.7784
298,11,138.447
299,9,76.2146
300,9,170.586
301,9,165.883
302,12,48.4079
303,7,17.8383
304,8,85.4754
305,8,70.517
306,8,35.9164
307,9,40.703
308,8,21.2732
309,9,51.3355
310,8,23.8602
311,13,38.406
312,7,73.6037
313,10,32.8205
314,10,28.2746
315,10,16.3477
316,7,153.881
317,9,36.2979
318,8,41.2105
319,8,40.2294
320,7,45.5562
321,8,19.7141
322,9,67.4716
323,10,39.8165
324,9,55.9235
325,8,32.3297
326,11,50.1712
327,8,52.3971
328,8,50.3114
329,9,54.4106
330,9,25.2953
331,7,85.1857
332,10,42.3789
333,9,39.7646
334,7,34.4067
335,9,68.7315
336,6,34.0911
337,12,26.6678
338,10,30.9501
339,8,26.009
340,7,28.5562
341,8,118.581
342,7,45.1943
343,9,36.852
344,8,64.6272
345,10,54.9516
346,7,26.0582
347,9,23.5837
348,10,78.2637
349,8,66.4128
350,7,65.3335
351,7,35.4396
352,9,51.8733
353,11,28.5359
354,7,29.8102
355,10,50.402
356,12,28.284
357,7,32.973
358,10,71.7953
359,7,67.4717
360,10,72.0424
361,8,21.3302
362,8,83.0272
363,9,33.5481
364,9,114.313
365,7,86.5716
366,8,24.1331
367,8,42.8059
368,8,75.275
369,9,32.1944
370,9,36.947
371,8,52.5463
372,11,37.5182
373,9,39.6728
374,9,28.3319
375,11,24.2395
376,10,27.8607
377,10,25.8669
378,14,27.8754
379,9,21.643
380,9,26.677
381,10,43.5126
382,7,69.1404
383,13,40.091
384,8,28.8792
385,6,24.1905
386,7,30.5967
387,8,37.4435
388,8,46.5442
389,9,47.1743
390,8,143.45
391,8,41.6593
392,8,46.1129
393,7,49.6372
394,7,19.98
395,8,23.3949
396,8,65.2137
397,13,75.0641
398,9,28.9066
399,8,34.4593
400,7,46.0907
401,7,14.795
402,7,47.226
403,8,36.7211
404,9,62.0948
405,8,30.4872
406,9,37.9607
407,11,15.648
408,7,28.8503
409,10,25.3235
410,10,21.9073
411,7,17.9299
412,9,24.3755
413,7,77.8705
414,7,29.5605
415,9,18.3248
416,8,42.4979
417,7,20.3255
418,7,112.926
419,11,43.0026
420,8,36.3987
421,8,42.7119
422,8,68.9403
423,7,50.7128
424,9,54.686
425,10,63.341
426,7,93.8352
427,7,44.9062
428,7,13.4952
429,8,95.4098
430,14,58.8449
431,9,35.8792
432,9,31.1627
433,10,40.8697
434,9,17.826
435,9,65.5813
436,8,80.2877
437,12,63.2781
438,6,49.8099
439,8,34.0188
440,8,32.1545
441,10,36.8686
442,11,76.6204
443,12,41.5544
444,7,42.3179
445,10,50.7166
446,6,28.4495
447,10,23.7314
448,8,43.8637
449,7,14.0596
450,8,15.2422
451,9,52.0441
452,9,58.3772
453,10,42.9247
454,10,60.5895
455,7,25.5025
456,13,49.8471
457,7,49.6716
458,8,25.126
459,8,48.4339
460,9,77.928
461,9,52.3064
462,10,64.5037
463,10,30.9776
464,6,64.8364
465,8,61.8073
466,7,69.4568
467,10,47.8829
468,10,47.6883
469,7,24.9945
470,9,61.5524
471,9,31.6225
472,8,40.9395
473,8,142.895
474,9,50.9589
475,8,36.6758
476,9,48.7159
477,7,86.0472
478,9,61.4521
479,11,39.2796
480,10,19.3085
481,7,17.17
482,9,81.4587
483,8,56.4908
484,9,38.02
485,9,39.9184
486,9,76.3232
487,10,27.6134
488,8,46.7132
489,11,32.9956
490,9,30.2228
491,9,103.908
492,7,41.8862
493,10,40.3883
494,9,43.1591
495,8,47.3895
496,9,34.9718
497,10,56.2361
498,7,23.2609
499,9,33.1811
500,8,45.1959
501,10,74.1517
502,8,28.7375
503,9,31.3044
504,10,69.2804
505,9,35.6289
506,9,51.5162
507,8,47.4041
508,7,77.7936
509,7,51.3971
510,9,33.871
511,8,30.1001
512,7,124.902
513,9,93.8788
514,11,23.3072
515,12,41.795
516,8,70.1884
517,10,54.4807
518,8,48.8621
519,6,31.0784
520,10,62.4348
521,8,77.6376
522,8,68.2296
523,9,40.8044
524,10,55.463
525,9,53.8109
526,8,57.8577
527,8,23.7073
528,9,61.4434
529,8,35.4666
530,8,73.2065
531,6,54.6318
532,8,29.5487
533,8,24.1614
534,13,55.4191
535,8,30.2077
536,12,50.5943
537,8,23.4984
538,12,25.1095
539,6,25.1133
540,7,22.1649
541,11,39.662
542,7,44.8117
543,6,29.2336
544,7,51.0917
545,8,55.5582
546,9,45.6853
547,11,36.3181
548,8,18.1261
549,10,56.1276
550,9,76.9189
551,9,35.6618
552,8,41.7402
553,9,55.8605
554,7,30.973
555,9,21.51
556,10,50.2124
557,11,48.3882
558,10,28.3272
559,8,27.4086
560,8,25.4509
561,9,29.1896
562,9,47.6447
563,8,75.2833
564,9,47.2308
565,7,49.4602
566,10,34.2593
567,10,38.0316
568,9,73.959
569,10,39.1489
570,7,50.2077
571,12,59.7055
572,8,21.3206
573,8,109.027
574,8,24.6817
575,7,22.7742
576,13,47.6162
577,10,20.0144
578,7,16.8698
579,11,28.5107
580,8,81.2277
581,9,70.7846
582,11,43.5387
583,9,90.4033
584,10,32.6445
585,11,25.4436
586,9,28.1709
587,8,24.2477
588,10,67.5818
589,7,77.0789
590,9,73.2499
591,10,35.7607
592,8,64.5538
593,8,54.1549
594,7,23.1427
595,7,65.7344
596,9,62.2482
597,11,24.5161
598,8,46.242
599,9,57.6164
600,9,44.1689
601,8,30.8067
602,8,41.3441
603,11,80.3472
604,6,47.7625
605,10,36.4773
606,9,87.0526
607,9,61.9077
608,8,30.8942
609,9,25.6718
610,11,43.6868
611,8,58.5268
612,9,54.7343
613,9,22.4578
614,8,87.2005
615,12,73.1556
616,7,103.305
617,8,72.4312
618,8,22.6699
619,8,82.5448
620,7,18.7253
621,8,46.263
622,8,31.1863
623,11,55.5827
624,9,38.9108
625,8,19.9704
626,7,54.3342
627,11,46.9165
628,7,31.7415
629,9,72.431
630,9,48.5001
631,8,24.7643
632,9,60.45
633,9,52.1368
634,8,60.9662
635,8,74.0413
636,9,39.9218
637,10,58.3132
638,10,86.9404
639,8,21.8263
640,7,88.5845
641,10,50.515
642,8,60.1691
643,8,30.1052
644,7,74.1923
645,9,82.0129
646,8,11.5862
647,9,50.4499
648,7,29.2945
649,8,17.6757
650,8,45.5095
651,8,19.5402
652,8,68.6107
653,8,25.6624
654,10,49.4807
655,7,31.9334
656,11,51.4435
657,9,53.7126
658,9,45.8416
659,8,32.1756
660,7,24.0296
661,9,27.9553
662,15,53.0227
663,9,30.5709
664,9,78.5222
665,8,24.1506
666,7,95.9081
667,9,97.2512
668,9,37.6719
669,7,46.6717
670,10,38.841
671,9,34.6934
672,9,36.0613
673,9,23.8628
674,8,48.9483
675,10,46.6151
676,8,23.3133
677,10,28.7229
678,7,58.8262
679,8,32.0497
680,9,58.0192
681,9,65.5113
682,9,58.1095
683,9,42.0776
684,10,20.806
685,9,34.1741
686,10,66.4749
687,11,36.8614
688,7,42.0208
689,7,23.3761
690,8,52.013
691,8,67.2666
692,8,54.191
693,12,28.049
694,9,25.9446
695,8,22.4461
696,8,37.5872
697,9,30.2374
698,11,27.4968
699,10,33.3409
700,7,25.8404
701,7,46.9887
702,7,30.2037
703,8,47.1841
704,7,68.4262
705,8,17.6685
706,8,50.7666
707,8,50.5421
708,8,99.2932
709,8,55.3199
710,10,52.225
711,10,44.948
712,8,39.104
713,10,47.6945
714,10,67.3506
715,7,55.8825
716,7,35.536
717,9,75.8511
718,9,31.96
719,7,23.5147
720,10,52.3084
721,11,44.7693
722,9,33.9607
723,8,43.6199
724,8,32.8116
725,8,98.5849
726,7,49.8356
727,9,27.7459
728,9,42.8245
729,7,65.3077
730,7,24.4695
731,10,56.1334
732,8,35.2424
733,7,54.556
734,7,39.6667
735,7,16.2362
736,8,71.1185
737,9,55.2494
738,9,48.7921
739,8,32.126
740,8,49.6438
741,10,38.003
742,9,29.6242
743,7,64.133
744,9,47.1639
745,10,15.3116
746,10,36.5902
747,8,36.791
748,9,114.014
749,9,62.6303
750,8,33.5979
751,9,45.7021
752,9,26.3158
753,7,71.8827
754,9,29.4178
755,8,53.6838
756,6,17.7026
757,8,46.8249
758,11,54.9821
759,8,28.3968
760,7,27.9976
761,8,51.0848
762,7,30.4262
763,11,50.4714
764,11,37.3723
765,9,41.5894
766,8,36.6373
767,7,48.7225
768,7,32.3264
769,8,25.5968
770,8,21.6093
771,8,98.7247
772,9,62.4015
773,10,69.9685
774,10,67.1185
775,10,125.851
776,7,46.6728
777,10,22.7236
778,8,31.0774
779,8,94.2632
780,8,27.6051
781,10,57.7173
782,8,44.2963
783,8,50.3321
784,7,36.1124
785,10,28.0463
786,9,101.566
787,9,16.8486
788,8,29.8365
789,8,75.7418
790,8,30.8943
791,12,27.1483
792,10,65.2096
793,9,82.3616
794,8,33.1543
795,8,86.1186
796,7,60.588
797,9,33.7878
798,8,33.7704
799,8,56.0957
800,9,37.0662
801,9,81.5615
802,9,39.9086
803,10,79.8442
804,9,49.6037
805,9,55.2226
806,13,64.7213
807,8,30.0252
808,10,33.416
809,7,88.5211
810,8,31.93
811,8,44.2789
812,7,80.0049
813,9,75.0726
814,9,85.5547
815,9,60.5577
816,7,48.6564
817,10,25.9013
818,11,72.8044
819,16,41.3731
820,10,42.6051
821,8,35.7812
822,8,52.0558
823,7,31.6309
824,6,64.197
825,7,48.0205
826,9,27.5725
827,8,69.3336
828,8,41.2127
829,8,26.839
830,11,54.4714
831,13,30.4204
832,7,26.0703
833,10,26.6357
834,11,42.8044
835,8,74.3365
836,10,34.6564
837,11,23.0964
838,8,19.3539
839,8,30.15
840,7,24.1862
841,6,48.4247
842,8,64.2335
843,11,73.4824
844,8,49.5474
845,9,46.1952
846,8,32.8208
847,9,72.3226
848,10,67.0297
849,10,34.1046
850,9,42.449
851,7,60.9971
852,7,32.4636
853,9,54.5443
854,8,77.0042
855,10,47.0772
856,11,56.8766
857,7,89.0008
858,8,21.5186
859,9,41.1713
860,8,11.5123
861,9,45.5817
862,9,19.1783
863,8,17.1555
864,8,34.2928
865,10,106.185
866,7,92.2878
867,8,28.5244
868,9,23.4593
869,8,23.7475
870,10,26.6304
871,10,24.0115
872,8,58.0237
873,11,38.9141
874,9,17.5412
875,9,37.3782
876,7,68.7864
877,7,87.9925
878,8,63.5637
879,8,59.6857
880,7,27.6023
881,10,44.5671
882,9,29.9122
883,7,24.6516
884,10,31.397
885,9,33.0903
886,6,31.9781
887,10,78.1961
888,9,66.877
889,8,18.824
890,8,45.2155
891,7,80.5583
892,9,43.7229
893,9,70.1945
894,8,40.3097
895,8,21.7924
896,8,33.465
897,13,16.3172
898,9,28.9171
899,8,39.2269
900,8,44.444
901,10,31.8428
902,9,27.405
903,8,62.2865
904,8,25.9683
905,9,57.224
906,7,34.175
907,15,41.1878
908,9,46.3575
909,9,40.1993
910,8,49.6112
911,11,38.7395
912,9,18.9869
913,7,31.6231
914,9,66.4458
915,10,63.2673
916,7,26.3273
917,10,40.6843
918,10,79.0461
919,9,40.2729
920,11,53.7527
921,9,35.9548
922,8,81.432
923,9,45.3787
924,7,21.797
925,10,71.0714
926,10,85.1553
927,10,42.4057
928,9,79.5905
929,7,18.461
930,8,41.0147
931,8,113.103
932,9,26.8803
933,10,37.9071
934,8,26.7467
935,8,38.5958
936,7,54.506
937,10,68.3662
938,11,50.6092
939,8,30.7155
940,8,14.1486
941,9,34.8721
942,9,47.4816
943,7,17.6579
944,10,52.1654
945,9,28.8919
946,9,37.4763
947,8,76.1656
948,8,49.8399
949,7,27.4268
950,8,21.1293
951,7,47.6527
952,7,61.4979
953,8,43.8686
954,10,52.0098
955,10,21.5968
956,8,26.7027
957,9,91.2289
958,8,43.5323
959,13,52.6235
960,8,26.1594
961,10,12.0849
962,7,39.3731
963,8,46.1957
964,7,36.7339
965,8,23.153
966,9,38.6629
967,7,53.1878
968,8,40.859
969,9,106.832
970,11,35.4968
971,12,77.5312
972,7,18.509
973,9,49.0071
974,10,22.4968
975,8,30.0842
976,10,36.3855
977,11,87.4608
978,8,38.3763
979,6,27.8522
980,10,63.0719
981,10,38.55
982,8,57.3742
983,8,89.4677
984,11,40.1436
985,8,38.0615
986,8,65.6861
987,11,57.9791
988,10,50.1866
989,7,73.7582
990,8,28.7234
991,9,25.2705
992,9,37.5678
993,7,12.6524
994,8,31.9169
995,7,17.727
996,9,22.6549
997,8,36.3639
998,7,119.428
999,10,74.2058
1000,10,35.1897
